Batsman,Bowler,0,1,2,3,4,5,6,7+,Wickets,Runs,Balls
MJ McClenaghan,PP Chawla,1,1,0,0,0,0,2,0,0,13,4
MJ McClenaghan,RK Kleinveldt,2,1,0,0,0,0,0,0,1,1,3
MJ McClenaghan,Sandeep Sharma,2,0,0,0,0,0,0,0,1,0,2
MJ McClenaghan,SCJ Broad,0,1,0,0,0,0,0,0,0,1,1
MJ McClenaghan,YS Chahal,2,0,0,0,0,0,2,0,0,12,4
MJ Santner,AU Rashid,3,4,1,0,0,0,0,0,0,6,8
MJ Santner,BA Stokes,2,1,0,0,0,0,0,0,1,1,3
MJ Santner,CJ Jordan,0,2,0,0,1,0,0,0,0,6,3
MJ Santner,HH Pandya,1,2,1,0,1,0,0,0,0,8,5
MJ Santner,JJ Bumrah,0,1,0,0,0,0,0,0,0,1,1
MJ Santner,MA Wood,1,0,0,0,0,0,0,0,1,0,1
MJ Santner,Mohammad Amir,1,1,0,0,0,0,0,0,0,1,2
MJ Santner,NM Coulter-Nile,0,1,0,0,0,0,0,0,0,1,1
MJ Santner,RA Jadeja,5,0,1,0,1,0,0,0,1,6,7
MJ Santner,Shahid Afridi,1,0,0,0,0,0,0,0,0,0,1
MJ Santner,SK Raina,1,3,0,0,0,0,0,0,0,3,4
MJ Santner,ST Finn,2,1,1,0,0,0,0,0,0,3,4
MJ Santner,Umar Gul,3,0,0,0,0,0,0,0,1,0,3
MJ Santner,Wahab Riaz,0,1,0,0,0,0,0,0,0,1,1
MK Pandey,A Ashish Reddy,0,2,0,0,0,0,0,0,0,2,2
MK Pandey,A Mishra,8,6,1,0,2,0,1,0,0,22,18
MK Pandey,A Nehra,6,2,0,0,1,0,0,0,0,6,9
MK Pandey,A Zampa,1,2,0,0,0,0,0,0,0,2,3
MK Pandey,AB Dinda,5,0,2,0,3,0,0,0,1,16,10
MK Pandey,AD Mathews,1,1,0,0,0,0,0,0,0,1,2
MK Pandey,AN Ahmed,1,0,0,0,0,0,0,0,0,0,1
MK Pandey,Anureet Singh,1,2,0,0,1,0,0,0,0,6,4
MK Pandey,AR Patel,17,10,0,0,0,0,0,0,2,10,27
MK Pandey,B Kumar,3,9,0,0,1,0,0,0,2,13,13
MK Pandey,BB Sran,7,7,0,0,2,0,1,0,0,21,17
MK Pandey,BCJ Cutting,0,4,0,0,0,0,0,0,0,4,4
MK Pandey,Bipul Sharma,5,12,1,0,0,0,2,0,0,26,20
MK Pandey,BW Hilfenhaus,0,2,0,0,0,0,0,0,0,2,2
MK Pandey,CH Morris,5,2,0,0,1,0,0,0,0,6,8
MK Pandey,CJ Anderson,6,4,1,0,3,0,2,0,0,30,16
MK Pandey,CJ Jordan,2,4,0,0,0,0,0,0,0,4,6
MK Pandey,DJ Hooda,0,2,0,0,0,0,0,0,0,2,2
MK Pandey,DJ Muthuswami,3,0,0,0,0,0,0,0,1,0,3
MK Pandey,DJG Sammy,1,1,0,0,1,0,0,0,0,5,3
MK Pandey,DR Smith,2,0,0,0,0,0,0,0,1,0,2
MK Pandey,DS Kulkarni,2,4,0,0,0,0,0,0,1,4,6
MK Pandey,DW Steyn,4,4,0,0,2,0,0,0,0,12,10
MK Pandey,GJ Maxwell,2,3,0,0,0,0,0,0,1,3,5
MK Pandey,Gurkeerat Singh,2,2,0,0,0,0,0,0,0,2,4
MK Pandey,Harbhajan Singh,12,14,1,0,2,0,1,0,3,30,30
MK Pandey,HH Pandya,0,2,0,0,0,0,1,0,0,8,3
MK Pandey,HV Patel,1,0,0,0,0,0,0,0,0,0,1
MK Pandey,IC Pandey,5,3,0,0,1,0,0,0,0,7,9
MK Pandey,IK Pathan,1,3,0,0,0,0,0,0,0,3,4
MK Pandey,Imran Tahir,1,3,1,0,0,0,1,0,0,11,6
MK Pandey,Iqbal Abdulla,4,6,0,0,1,0,0,0,0,10,11
MK Pandey,J Suchith,0,2,3,0,1,0,1,0,0,18,7
MK Pandey,JA Morkel,2,1,0,0,2,0,0,0,1,9,5
MK Pandey,JD Unadkat,2,7,2,0,0,0,0,0,0,11,11
MK Pandey,JDS Neesham,1,2,0,0,2,0,0,0,0,10,5
MK Pandey,JJ Bumrah,1,4,2,0,2,0,0,0,0,16,9
MK Pandey,JO Holder,2,1,0,0,0,0,0,0,0,1,3
MK Pandey,JP Duminy,0,1,0,0,1,0,0,0,0,5,2
MK Pandey,JP Faulkner,0,2,0,0,0,0,0,0,0,2,2
MK Pandey,KA Pollard,2,3,2,0,1,0,0,0,0,11,8
MK Pandey,Karanveer Singh,5,7,0,0,3,0,4,0,1,43,19
MK Pandey,KV Sharma,14,18,1,0,2,0,3,0,2,46,38
MK Pandey,L Balaji,3,4,1,0,2,0,0,0,0,14,10
MK Pandey,LMP Simmons,0,2,1,0,0,0,0,0,0,4,3
MK Pandey,LR Shukla,1,2,0,0,1,0,0,0,0,6,4
MK Pandey,M Ashwin,0,1,0,0,0,0,0,0,0,1,1
MK Pandey,MA Starc,3,2,0,0,1,0,0,0,0,6,6
MK Pandey,MC Henriques,2,11,2,0,0,0,1,0,0,21,16
MK Pandey,MG Johnson,3,6,1,0,3,0,0,0,0,20,13
MK Pandey,MJ McClenaghan,3,3,0,0,1,0,0,0,0,7,7
MK Pandey,MM Sharma,4,6,0,0,1,0,0,0,0,10,11
MK Pandey,Mohammed Shami,6,3,3,0,1,0,0,0,0,13,13
MK Pandey,Mustafizur Rahman,2,10,1,1,3,0,0,0,0,27,17
MK Pandey,NM Coulter-Nile,5,3,0,0,2,0,0,0,0,11,10
MK Pandey,P Awana,4,6,2,0,2,1,2,0,0,35,17
MK Pandey,P Kumar,5,1,1,0,0,0,0,0,1,3,7
MK Pandey,P Negi,3,1,0,0,0,0,0,0,1,1,4
MK Pandey,P Sahu,1,5,0,0,0,0,0,0,0,5,6
MK Pandey,PP Ojha,8,10,0,0,1,0,1,0,0,20,20
MK Pandey,PV Tambe,1,2,0,0,1,0,1,0,2,12,5
MK Pandey,R Ashwin,9,7,0,1,0,0,0,0,1,10,17
MK Pandey,R Bhatia,1,3,2,0,0,0,0,0,0,7,6
MK Pandey,R Dhawan,3,9,2,0,2,0,0,0,0,21,16
MK Pandey,R Vinay Kumar,0,1,0,0,0,0,0,0,0,1,1
MK Pandey,RA Jadeja,3,6,0,0,0,0,0,0,1,6,9
MK Pandey,RG More,0,2,0,0,0,0,0,0,0,2,2
MK Pandey,RS Bopara,0,2,0,0,0,0,0,0,0,2,2
MK Pandey,S Aravind,1,3,0,0,3,0,0,0,1,15,7
MK Pandey,S Kaul,0,1,2,0,0,0,0,0,0,5,3
MK Pandey,S Nadeem,1,5,1,1,2,0,0,0,1,18,10
MK Pandey,SA Abbott,0,1,0,0,2,0,0,0,0,9,3
MK Pandey,Sandeep Sharma,9,3,3,1,7,0,0,0,2,40,23
MK Pandey,SK Raina,0,3,0,0,0,0,0,0,0,3,3
MK Pandey,SL Malinga,7,5,0,0,0,0,2,0,1,17,14
MK Pandey,SR Watson,3,4,0,0,2,0,1,0,1,18,10
MK Pandey,T Shamsi,1,2,1,0,0,0,0,0,0,4,4
MK Pandey,TG Southee,0,1,0,0,0,0,0,0,0,1,1
MK Pandey,VR Aaron,1,4,0,0,1,0,0,0,0,8,6
MK Pandey,WD Parnell,0,1,0,0,0,0,0,0,0,1,1
MK Pandey,YS Chahal,8,5,2,0,1,0,1,0,0,19,17
MK Pandey,Yuvraj Singh,1,0,1,0,0,0,0,0,1,2,2
MK Pandey,Z Khan,3,5,2,0,0,0,0,0,0,9,10
MK Tiwary,A Mishra,1,2,1,0,0,0,1,0,0,10,5
MK Tiwary,AD Russell,4,4,0,0,1,0,0,0,0,8,9
MK Tiwary,AR Patel,1,2,1,0,0,0,0,0,0,4,4
MK Tiwary,B Kumar,0,2,0,0,1,0,0,0,0,6,3
MK Tiwary,BCJ Cutting,2,2,0,0,2,0,0,0,0,10,6
MK Tiwary,BE Hendricks,1,2,0,0,0,0,0,0,0,2,3
MK Tiwary,DS Kulkarni,3,3,2,0,0,0,1,0,0,13,9
MK Tiwary,DW Steyn,1,3,0,0,1,0,0,0,0,7,5
MK Tiwary,GB Hogg,2,1,0,0,0,0,0,0,0,1,3
MK Tiwary,Harbhajan Singh,4,2,1,0,2,0,0,0,0,12,9
MK Tiwary,IC Pandey,2,0,0,0,0,0,0,0,1,0,2
MK Tiwary,JA Morkel,1,1,0,0,0,0,0,0,0,1,2
MK Tiwary,JJ Bumrah,2,1,0,0,1,0,0,0,0,5,4
MK Tiwary,KA Pollard,0,2,0,0,0,0,0,0,0,2,2
MK Tiwary,Karanveer Singh,1,4,1,0,0,0,0,0,0,6,6
MK Tiwary,KK Cooper,2,2,0,0,2,0,0,0,0,10,6
MK Tiwary,M de Lange,3,3,0,0,1,0,0,0,1,7,7
MK Tiwary,M Morkel,6,2,1,0,2,0,0,0,2,12,11
MK Tiwary,PP Chawla,4,6,0,0,0,0,1,0,1,12,11
MK Tiwary,PP Ojha,2,4,0,0,0,0,1,0,0,10,7
MK Tiwary,PV Tambe,1,6,1,0,0,0,0,0,0,8,8
MK Tiwary,R Bhatia,3,5,1,0,0,0,1,0,0,13,10
MK Tiwary,R Dhawan,3,2,0,0,0,0,0,0,0,2,5
MK Tiwary,S Gopal,0,1,0,0,1,0,0,0,0,5,2
MK Tiwary,Sandeep Sharma,0,0,0,0,1,0,0,0,0,4,1
MK Tiwary,SP Narine,6,5,0,0,4,0,0,0,0,21,15
MK Tiwary,STR Binny,1,3,0,0,1,0,0,0,0,7,5
MK Tiwary,UT Yadav,8,0,0,0,1,0,0,0,0,4,9
MK Tiwary,VR Aaron,1,0,0,0,0,0,0,0,1,0,1
MK Tiwary,YK Pathan,0,3,0,0,1,0,0,0,0,7,4
MM Ali,Anwar Ali,3,0,0,0,0,0,0,0,0,0,3
MM Ali,BE Hendricks,1,0,0,0,0,0,0,0,0,0,1
MM Ali,CH Morris,4,1,0,0,0,0,0,0,1,1,5
MM Ali,CJ Anderson,4,2,0,0,1,0,0,0,1,6,7
MM Ali,CJ Boyce,0,1,0,0,1,0,2,0,0,17,4
MM Ali,DJ Bravo,2,1,0,0,0,0,1,0,1,7,4
MM Ali,GJ Maxwell,1,4,0,1,0,0,0,0,0,7,6
MM Ali,Imran Tahir,2,3,1,0,1,0,0,0,1,9,7
MM Ali,K Rabada,0,1,0,0,1,0,0,0,0,5,2
MM Ali,K Santokie,3,1,0,0,1,0,0,0,1,5,5
MM Ali,KD Mills,2,0,0,0,2,0,1,0,0,14,5
MM Ali,KJ Abbott,3,2,0,0,0,0,0,0,0,2,5
MM Ali,KMDN Kulasekara,1,0,0,0,0,0,0,0,1,0,1
MM Ali,MA Starc,0,2,0,0,1,0,0,0,0,6,3
MM Ali,MJ McClenaghan,3,2,0,0,1,0,0,0,0,6,6
MM Ali,MM Sharma,1,0,0,0,0,0,0,0,1,0,1
MM Ali,Mohammad Amir,3,3,1,0,0,0,0,0,0,5,7
MM Ali,Mohammed Shami,1,0,0,0,0,0,0,0,0,0,1
MM Ali,MP Stoinis,1,2,0,0,1,0,1,0,0,12,5
MM Ali,MR Marsh,4,1,0,0,1,0,0,0,0,5,6
MM Ali,NL McCullum,0,1,0,0,0,0,0,0,0,1,1
MM Ali,NM Coulter-Nile,3,2,2,1,2,0,0,0,0,17,10
MM Ali,PJ Cummins,5,6,0,0,0,0,0,0,0,6,11
MM Ali,S Badree,3,1,0,0,0,0,0,0,0,1,4
MM Ali,Shahid Afridi,1,0,0,0,0,0,0,0,1,0,1
MM Ali,Sohail Tanvir,4,2,0,0,0,0,0,0,1,2,6
MM Ali,SP Narine,1,2,0,0,0,0,0,0,0,2,3
MM Ali,SR Watson,0,0,1,0,0,0,0,0,0,2,1
MM Ali,TG Southee,1,1,0,0,2,0,0,0,0,9,4
MM Ali,Wahab Riaz,1,2,2,0,0,0,0,0,0,6,5
MM Ali,WD Parnell,2,2,0,0,0,0,0,0,1,2,4
MM Sharma,AD Russell,1,1,0,0,0,0,0,0,1,1,2
MM Sharma,AR Patel,1,0,0,0,0,0,0,0,0,0,1
MM Sharma,CH Gayle,1,5,0,0,1,0,0,0,0,9,7
MM Sharma,CH Morris,0,1,0,1,0,0,0,0,0,4,2
MM Sharma,D Wiese,0,2,0,0,0,0,0,0,0,2,2
MM Sharma,J Yadav,2,1,0,0,1,0,1,0,0,11,5
MM Sharma,KJ Abbott,4,0,0,0,0,0,0,0,0,0,4
MM Sharma,M Morkel,2,1,0,0,0,0,0,0,1,1,3
MM Sharma,MA Starc,4,0,0,0,0,0,0,0,1,0,4
MM Sharma,MG Johnson,1,0,0,0,0,0,0,0,0,0,1
MM Sharma,MJ McClenaghan,1,2,0,0,0,0,0,0,0,2,3
MM Sharma,NM Coulter-Nile,0,0,1,0,0,0,0,0,0,2,1
MM Sharma,P Awana,0,1,0,0,0,0,0,0,0,1,1
MM Sharma,P Kumar,1,1,0,0,0,0,0,0,1,1,2
MM Sharma,R Vinay Kumar,0,0,2,0,1,0,2,0,0,20,5
MM Sharma,Sachin Baby,2,0,0,0,0,0,0,0,0,0,2
MM Sharma,SL Malinga,0,2,0,0,0,0,0,0,0,2,2
MM Sharma,YS Chahal,1,1,0,0,1,0,0,0,0,5,3
MM Sharma,Z Khan,1,0,0,0,0,0,0,0,1,0,1
MN Samuels,A Dananjaya,5,2,1,0,0,0,0,0,1,4,8
MN Samuels,A Mishra,5,2,0,0,0,0,0,0,1,2,7
MN Samuels,A Nehra,2,0,0,0,0,0,0,0,1,0,2
MN Samuels,AD Mathews,14,9,2,0,1,0,0,0,1,17,26
MN Samuels,AM Ellis,1,1,1,0,0,0,0,0,0,3,3
MN Samuels,AM Phangiso,11,9,0,0,1,0,0,0,0,13,21
MN Samuels,AU Rashid,4,10,0,0,0,0,0,0,1,10,14
MN Samuels,BA Stokes,5,5,2,0,6,0,1,0,0,39,19
MN Samuels,BAW Mendis,11,6,2,0,0,0,0,0,0,10,19
MN Samuels,BMAJ Mendis,0,5,2,0,1,0,2,0,0,25,10
MN Samuels,CH Morris,2,2,0,0,3,0,0,0,1,14,7
MN Samuels,CJ Jordan,9,10,1,0,7,0,0,0,1,40,27
MN Samuels,CJ McKay,0,2,0,0,0,0,0,0,0,2,2
MN Samuels,D Wiese,17,10,1,0,6,0,2,0,2,48,36
MN Samuels,DAJ Bracewell,0,1,0,0,0,0,0,0,0,1,1
MN Samuels,DE Bollinger,2,0,0,0,0,0,0,0,0,0,2
MN Samuels,DJ Willey,9,5,2,0,3,0,0,0,0,21,19
MN Samuels,DT Christian,3,3,1,0,2,0,1,0,1,19,10
MN Samuels,F Behardien,1,2,0,0,1,0,0,0,0,6,4
MN Samuels,GB Hogg,12,4,0,0,1,0,2,0,1,20,19
MN Samuels,GJ Maxwell,0,1,0,0,0,0,0,0,0,1,1
MN Samuels,GP Swann,1,0,0,0,0,0,0,0,1,0,1
MN Samuels,HMRKB Herath,11,7,3,0,1,0,0,0,0,17,22
MN Samuels,Imad Wasim,5,2,2,0,2,0,0,0,1,14,11
MN Samuels,Imran Tahir,11,14,2,0,0,0,0,0,1,18,27
MN Samuels,JC Tredwell,6,6,2,0,0,0,0,0,0,10,14
MN Samuels,JDF Vandersay,7,1,0,0,0,0,0,0,0,1,8
MN Samuels,JDP Oram,2,2,0,0,0,0,1,0,0,8,5
MN Samuels,JE Root,1,1,0,0,1,0,0,0,0,5,3
MN Samuels,JJ Bumrah,4,1,0,0,2,0,0,0,1,9,7
MN Samuels,JL Ontong,0,2,0,0,2,0,0,0,0,10,4
MN Samuels,JM Muirhead,3,2,0,0,1,0,0,0,0,6,6
MN Samuels,JP Faulkner,2,2,0,0,0,0,0,0,0,2,4
MN Samuels,JW Dernbach,9,3,1,0,8,0,0,0,0,37,21
MN Samuels,K Rabada,4,2,0,0,3,0,0,0,0,14,9
MN Samuels,KJ Abbott,0,1,1,0,1,0,1,0,0,13,4
MN Samuels,KMDN Kulasekara,11,6,1,0,3,0,1,0,0,26,22
MN Samuels,LE Plunkett,8,5,0,0,2,0,2,0,0,25,17
MN Samuels,LJ Wright,3,4,0,0,1,0,1,0,0,14,9
MN Samuels,M de Lange,1,1,1,0,1,0,0,0,0,7,4
MN Samuels,MA Starc,1,3,2,0,0,0,0,0,1,7,6
MN Samuels,Mohammad Amir,5,7,1,0,0,0,0,0,0,9,13
MN Samuels,Mohammad Hafeez,4,3,0,0,0,0,0,0,0,3,7
MN Samuels,Mohammad Irfan,4,1,0,0,3,0,1,0,0,19,9
MN Samuels,Mohammad Nawaz (3),7,5,0,0,0,0,0,0,0,5,12
MN Samuels,NL McCullum,3,1,0,0,2,0,0,0,1,9,6
MN Samuels,PJ Cummins,2,2,0,0,2,0,0,0,1,10,6
MN Samuels,R Ashwin,3,5,0,0,1,0,0,0,0,9,9
MN Samuels,RA Jadeja,4,2,0,0,2,0,0,0,0,10,8
MN Samuels,RM Hira,3,1,0,0,0,0,0,0,0,1,4
MN Samuels,RS Bopara,17,12,1,0,1,0,0,0,0,18,31
MN Samuels,Rumman Raees,8,4,0,0,0,0,0,0,0,4,12
MN Samuels,S Prasanna,1,1,0,0,0,0,0,0,0,1,2
MN Samuels,Saeed Ajmal,6,1,0,0,1,0,0,0,0,5,8
MN Samuels,SCJ Broad,7,1,0,0,2,0,0,0,1,9,10
MN Samuels,SD Parry,1,4,1,0,0,0,0,0,0,6,6
MN Samuels,Shahid Afridi,4,3,2,0,0,0,1,0,1,13,10
MN Samuels,Shoaib Malik,4,3,0,0,1,0,0,0,0,7,8
MN Samuels,SK Raina,5,2,0,0,0,0,0,0,0,2,7
MN Samuels,SL Malinga,4,11,1,0,3,0,5,0,0,55,24
MN Samuels,SMSM Senanayake,1,0,1,0,0,0,0,0,1,2,2
MN Samuels,Sohail Tanvir,11,5,0,0,2,0,0,0,2,13,18
MN Samuels,SR Patel,1,1,0,0,0,0,0,0,0,1,2
MN Samuels,SR Watson,3,4,0,0,0,0,2,0,0,16,9
MN Samuels,TAM Siriwardana,1,2,0,0,0,0,0,0,1,2,3
MN Samuels,TG Southee,1,6,0,0,0,0,0,0,0,6,7
MN Samuels,TT Bresnan,4,1,0,0,1,0,0,0,1,5,6
MN Samuels,Umar Gul,0,1,0,0,0,0,0,0,0,1,1
MN Samuels,WD Parnell,3,3,0,0,1,0,0,0,0,7,7
MN Samuels,XJ Doherty,3,1,0,0,0,0,1,0,0,7,5
MN Samuels,Zulfiqar Babar,1,0,0,0,0,0,0,0,1,0,1
MN van Wyk,AD Russell,3,3,0,0,3,0,2,0,0,27,11
MN van Wyk,AF Milne,6,3,0,0,0,0,0,0,0,3,9
MN van Wyk,AR Nurse,4,0,0,0,3,0,0,0,0,12,7
MN van Wyk,CR Brathwaite,4,2,0,0,1,0,2,0,0,18,9
MN van Wyk,DAJ Bracewell,5,2,0,0,0,0,0,0,1,2,7
MN van Wyk,DJ Bravo,5,6,1,0,0,0,2,0,0,20,14
MN van Wyk,JO Holder,4,1,0,0,0,0,0,0,1,1,5
MN van Wyk,KA Pollard,2,5,0,0,0,0,0,0,0,5,7
MN van Wyk,MJ McClenaghan,4,1,0,0,2,0,1,0,1,15,8
MN van Wyk,MN Samuels,1,7,0,0,2,0,0,0,0,15,10
MN van Wyk,NL McCullum,0,2,0,0,0,0,0,0,0,2,2
MN van Wyk,SJ Benn,2,0,0,0,1,0,0,0,1,4,3
MN van Wyk,SS Cottrell,10,4,3,1,2,0,2,0,0,33,22
Mohammad Amir,AF Milne,3,0,0,0,0,0,0,0,0,0,3
Mohammad Amir,HH Pandya,1,0,0,0,0,0,0,0,1,0,1
Mohammad Amir,MJ McClenaghan,3,1,0,0,0,0,0,0,0,1,4
Mohammad Amir,R Ashwin,1,1,0,0,0,0,0,0,0,1,2
Mohammad Amir,RA Jadeja,5,0,0,0,0,0,0,0,0,0,5
Mohammad Hafeez,A Mishra,1,2,0,0,0,0,0,0,0,2,3
Mohammad Hafeez,A Nehra,3,1,0,0,1,0,0,0,1,5,5
Mohammad Hafeez,AB Dinda,7,3,0,0,4,0,0,0,1,19,14
Mohammad Hafeez,AD Mathews,16,6,3,0,6,0,1,0,0,42,32
Mohammad Hafeez,AD Russell,3,2,1,0,0,0,0,0,1,4,6
Mohammad Hafeez,AF Milne,3,7,1,0,1,0,0,0,1,13,12
Mohammad Hafeez,AM Phangiso,2,5,1,0,1,0,2,0,0,23,11
Mohammad Hafeez,AP Devcich,1,1,0,0,0,0,0,0,1,1,2
Mohammad Hafeez,AU Rashid,2,4,0,0,1,0,0,0,0,8,7
Mohammad Hafeez,B Fernando,1,5,1,0,1,0,0,0,0,11,8
Mohammad Hafeez,B Kumar,9,5,3,0,3,0,0,0,0,23,20
Mohammad Hafeez,BAW Mendis,7,5,1,1,1,0,0,0,1,14,15
Mohammad Hafeez,BW Hilfenhaus,4,0,0,1,1,0,0,0,0,7,6
Mohammad Hafeez,CH Morris,5,3,1,0,2,0,0,0,0,13,11
Mohammad Hafeez,CJ Anderson,9,4,0,0,4,0,1,0,0,26,18
Mohammad Hafeez,CJ Jordan,3,1,0,0,1,0,0,0,0,5,5
Mohammad Hafeez,CR Woakes,3,0,0,0,0,0,0,0,0,0,3
Mohammad Hafeez,D Wiese,1,5,1,0,2,0,0,0,0,15,9
Mohammad Hafeez,DE Bollinger,3,1,2,0,2,0,0,0,0,13,8
Mohammad Hafeez,DJ Hussey,1,0,0,0,1,0,0,0,0,4,2
Mohammad Hafeez,DJ Willey,0,1,0,0,0,0,0,0,0,1,1
Mohammad Hafeez,DJG Sammy,0,2,0,0,0,0,0,0,0,2,2
Mohammad Hafeez,DL Vettori,5,4,2,0,0,0,1,0,0,14,12
Mohammad Hafeez,DSNFG Jayasuriya,1,0,0,0,2,0,0,0,1,8,3
Mohammad Hafeez,DT Christian,1,2,0,1,0,0,0,0,0,5,4
Mohammad Hafeez,DW Steyn,8,1,0,0,3,0,0,0,2,13,12
Mohammad Hafeez,GB Hogg,1,3,0,0,1,0,0,0,0,7,5
Mohammad Hafeez,GJ Maxwell,2,0,1,1,0,0,0,0,0,5,4
Mohammad Hafeez,GP Swann,4,2,1,0,0,0,0,0,1,4,7
Mohammad Hafeez,HMRKB Herath,3,3,2,0,1,0,1,0,1,17,10
Mohammad Hafeez,I Sharma,3,5,0,0,2,0,1,0,1,19,11
Mohammad Hafeez,I Udana,3,1,3,0,0,0,0,0,0,7,7
Mohammad Hafeez,IK Pathan,0,1,0,0,0,0,0,0,0,1,1
Mohammad Hafeez,Imran Tahir,0,2,0,0,0,0,0,0,0,2,2
Mohammad Hafeez,JDF Vandersay,0,2,0,0,0,0,0,0,0,2,2
Mohammad Hafeez,JDP Oram,1,2,0,0,1,0,0,0,0,6,4
Mohammad Hafeez,JEC Franklin,1,1,1,0,0,0,0,0,1,3,3
Mohammad Hafeez,JJ Bumrah,1,2,1,0,0,0,0,0,0,4,4
Mohammad Hafeez,JL Ontong,0,4,0,0,2,0,2,0,0,24,8
Mohammad Hafeez,JP Duminy,2,6,1,0,1,0,0,0,0,12,10
Mohammad Hafeez,JW Dernbach,2,2,0,0,2,0,0,0,1,10,6
Mohammad Hafeez,K Santokie,7,2,1,0,0,0,0,0,0,4,10
Mohammad Hafeez,KD Mills,3,1,0,0,0,0,0,0,0,1,4
Mohammad Hafeez,KJ Abbott,0,2,1,0,0,0,0,0,0,4,3
Mohammad Hafeez,KMDN Kulasekara,15,3,1,0,1,0,0,0,2,9,20
Mohammad Hafeez,KS Lokuarachchi,4,0,0,0,1,0,0,0,1,4,5
Mohammad Hafeez,L Balaji,2,1,0,0,0,0,0,0,0,1,3
Mohammad Hafeez,LE Plunkett,2,0,1,0,1,0,0,0,2,6,4
Mohammad Hafeez,LL Tsotsobe,7,6,1,0,1,0,0,0,0,12,15
Mohammad Hafeez,M Morkel,0,2,0,0,1,0,0,0,0,6,3
Mohammad Hafeez,MA Starc,7,5,0,0,1,0,0,0,1,9,13
Mohammad Hafeez,MJ Henry,10,0,0,0,2,0,0,0,0,8,12
Mohammad Hafeez,MJ McClenaghan,4,1,0,0,0,0,0,0,0,1,5
Mohammad Hafeez,MJ Santner,8,6,0,0,1,0,1,0,1,16,16
Mohammad Hafeez,MN Samuels,2,2,1,0,0,0,0,0,0,4,5
Mohammad Hafeez,Mohammed Shami,5,2,1,0,1,0,0,0,0,8,9
Mohammad Hafeez,NL McCullum,3,4,0,0,0,0,1,0,0,10,8
Mohammad Hafeez,NLTC Perera,17,6,3,1,2,0,0,0,1,23,29
Mohammad Hafeez,PJ Cummins,9,3,0,0,5,0,0,0,2,23,17
Mohammad Hafeez,R Ashwin,3,4,1,0,0,0,2,0,0,18,10
Mohammad Hafeez,RA Jadeja,3,4,1,0,0,0,1,0,1,12,9
Mohammad Hafeez,RJ Peterson,4,2,1,0,2,0,3,0,1,30,12
Mohammad Hafeez,RK Kleinveldt,5,2,1,0,2,0,0,0,1,12,10
Mohammad Hafeez,RS Bopara,0,2,0,0,1,0,0,0,0,6,3
Mohammad Hafeez,S Badree,7,7,0,1,2,0,0,0,1,18,17
Mohammad Hafeez,SCJ Broad,3,2,0,0,0,0,0,0,0,2,5
Mohammad Hafeez,SD Parry,3,3,0,0,1,0,1,0,0,13,8
Mohammad Hafeez,SL Malinga,4,0,0,0,0,0,0,0,0,0,4
Mohammad Hafeez,SMSM Senanayake,4,6,0,0,1,0,0,0,0,10,11
Mohammad Hafeez,SP Narine,2,2,0,0,2,0,0,0,1,10,6
Mohammad Hafeez,SR Watson,7,4,2,1,0,0,0,0,2,11,14
Mohammad Hafeez,ST Finn,3,1,0,0,0,0,0,0,1,1,4
Mohammad Hafeez,TA Boult,6,2,1,0,4,0,0,0,1,20,13
Mohammad Hafeez,TD Astle,3,5,0,0,0,0,1,0,0,11,9
Mohammad Hafeez,TG Southee,3,2,0,0,1,0,0,0,0,6,6
Mohammad Hafeez,V Kohli,5,4,2,0,2,0,0,0,1,16,13
Mohammad Hafeez,WD Parnell,9,1,2,0,0,0,1,0,1,11,13
Mohammad Hafeez,XJ Doherty,1,2,1,0,0,0,0,0,0,4,4
Mohammad Hafeez,Yuvraj Singh,6,9,1,0,2,0,1,0,0,25,19
Mohammad Hafeez,Z Khan,6,2,0,0,0,0,0,0,0,2,8
Mohammad Irfan,B Fernando,0,1,0,0,0,0,0,0,0,1,1
Mohammad Irfan,DW Steyn,0,1,0,0,0,0,0,0,0,1,1
Mohammad Irfan,KW Richardson,2,1,0,0,0,0,0,0,0,1,3
Mohammad Irfan,WD Parnell,2,1,0,0,0,0,0,0,0,1,3
Mohammad Rizwan,AU Rashid,2,2,0,0,0,0,0,0,1,2,4
Mohammad Rizwan,CJ Anderson,1,0,0,0,0,0,0,0,0,0,1
Mohammad Rizwan,CJ Jordan,1,2,0,0,3,0,0,0,0,14,6
Mohammad Rizwan,CR Woakes,2,2,0,0,0,0,0,0,0,2,4
Mohammad Rizwan,DJ Willey,3,0,0,0,1,0,0,0,0,4,4
Mohammad Rizwan,DSNFG Jayasuriya,1,0,0,0,0,0,0,0,0,0,1
Mohammad Rizwan,JDF Vandersay,1,4,0,0,0,0,0,0,0,4,5
Mohammad Rizwan,MM Ali,6,3,0,0,1,0,0,0,0,7,10
Mohammad Rizwan,NLTC Perera,1,0,1,0,1,0,0,0,1,6,3
Mohammad Rizwan,RJW Topley,2,0,0,0,0,0,0,0,0,0,2
Mohammad Rizwan,SD Parry,1,1,0,0,0,0,0,0,1,1,2
Mohammad Rizwan,SL Malinga,1,4,0,0,0,0,0,0,0,4,5
Mohammad Rizwan,TA Boult,2,0,0,0,1,0,0,0,0,4,3
Mohammad Rizwan,TAM Siriwardana,1,3,0,0,0,0,0,0,0,3,4
Mohammad Sami,HH Pandya,2,0,0,0,0,0,0,0,1,0,2
